energy_price,energy_price_predicted_1,energy_price_predicted_2,energy_price_predicted_3
75.6,37.62,88.44,85.34
75.6,37.62,88.44,85.34
76.87000000000002,26.09,85.24,84.19
76.87000000000002,26.09,85.24,84.19
76.87000000000002,26.09,85.24,84.19
76.87000000000002,26.09,85.24,84.19
71.11,36.37,72.5,78.19
71.11,36.37,72.5,78.19
71.11,36.37,72.5,78.19
71.11,36.37,72.5,78.19
56.1,58.5,66.73,71.27
56.1,58.5,66.73,71.27
56.1,58.5,66.73,71.27
56.1,58.5,66.73,71.27
46.48,79.86,59.92,62.09
46.48,79.86,59.92,62.09
46.48,79.86,59.92,62.09
46.48,79.86,59.92,62.09
43.72,87.27,62.03,61.36
43.72,87.27,62.03,61.36
43.72,87.27,62.03,61.36
43.72,87.27,62.03,61.36
37.62,88.44,69.66,59.41
37.62,88.44,69.66,59.41
37.62,88.44,69.66,59.41
37.62,88.44,69.66,59.41
26.09,85.24,85.12000000000002,56.65
26.09,85.24,85.12000000000002,56.65
26.09,85.24,85.12000000000002,56.65
26.09,85.24,85.12000000000002,56.65
36.37,72.5,95.46,60.85
36.37,72.5,95.46,60.85
36.37,72.5,95.46,60.85
36.37,72.5,95.46,60.85
58.5,66.73,101.59,70.61
58.5,66.73,101.59,70.61
58.5,66.73,101.59,70.61
58.5,66.73,101.59,70.61
79.86,59.92,97.92,81.41
79.86,59.92,97.92,81.41
79.86,59.92,97.92,81.41
79.86,59.92,97.92,81.41
87.27,62.03,91.78,87.3
87.27,62.03,91.78,87.3
87.27,62.03,91.78,87.3
87.27,62.03,91.78,87.3
88.44,69.66,85.34,88.84
88.44,69.66,85.34,88.84
88.44,69.66,85.34,88.84
88.44,69.66,85.34,88.84
85.24,85.12000000000002,84.19,85.24
85.24,85.12000000000002,84.19,85.24
85.24,85.12000000000002,84.19,85.24
85.24,85.12000000000002,84.19,85.24
72.5,95.46,78.19,83.4
72.5,95.46,78.19,83.4
72.5,95.46,78.19,83.4
72.5,95.46,78.19,83.4
66.73,101.59,71.27,84.18
66.73,101.59,71.27,84.18
66.73,101.59,71.27,84.18
66.73,101.59,71.27,84.18
59.92,97.92,62.09,81.17
59.92,97.92,62.09,81.17
59.92,97.92,62.09,81.17
59.92,97.92,62.09,81.17
62.03,91.78,61.36,80.67
62.03,91.78,61.36,80.67
62.03,91.78,61.36,80.67
62.03,91.78,61.36,80.67
69.66,85.34,59.41,84.39
69.66,85.34,59.41,84.39
69.66,85.34,59.41,84.39
69.66,85.34,59.41,84.39
85.12000000000002,84.19,56.65,82.89
85.12000000000002,84.19,56.65,82.89
85.12000000000002,84.19,56.65,82.89
85.12000000000002,84.19,56.65,82.89
95.46,78.19,60.85,86.06
95.46,78.19,60.85,86.06
95.46,78.19,60.85,86.06
95.46,78.19,60.85,86.06
101.59,71.27,70.61,87.46
101.59,71.27,70.61,87.46
101.59,71.27,70.61,87.46
101.59,71.27,70.61,87.46
97.92,62.09,81.41,86.09
97.92,62.09,81.41,86.09
97.92,62.09,81.41,86.09
97.92,62.09,81.41,86.09
91.78,61.36,87.3,89.97
91.78,61.36,87.3,89.97
91.78,61.36,87.3,89.97
91.78,61.36,87.3,89.97
85.34,59.41,88.84,89.11
85.34,59.41,88.84,89.11
85.34,59.41,88.84,89.11
85.34,59.41,88.84,89.11
84.19,56.65,85.24,81.54
84.19,56.65,85.24,81.54
84.19,56.65,85.24,81.54
84.19,56.65,85.24,81.54
78.19,60.85,83.4,70.08
78.19,60.85,83.4,70.08
78.19,60.85,83.4,70.08
78.19,60.85,83.4,70.08
71.27,70.61,84.18,70.78
71.27,70.61,84.18,70.78
71.27,70.61,84.18,70.78
71.27,70.61,84.18,70.78
62.09,81.41,81.17,48.85
62.09,81.41,81.17,48.85
62.09,81.41,81.17,48.85
62.09,81.41,81.17,48.85
61.36,87.3,80.67,31.44
61.36,87.3,80.67,31.44
61.36,87.3,80.67,31.44
61.36,87.3,80.67,31.44
59.41,88.84,84.39,30.87
59.41,88.84,84.39,30.87
59.41,88.84,84.39,30.87
59.41,88.84,84.39,30.87
56.65,85.24,82.89,26.21
56.65,85.24,82.89,26.21
56.65,85.24,82.89,26.21
56.65,85.24,82.89,26.21
60.85,83.4,86.06,25.43
60.85,83.4,86.06,25.43
60.85,83.4,86.06,25.43
60.85,83.4,86.06,25.43
70.61,84.18,87.46,23.530000000000005
70.61,84.18,87.46,23.530000000000005
70.61,84.18,87.46,23.530000000000005
70.61,84.18,87.46,23.530000000000005
81.41,81.17,86.09,35.77
81.41,81.17,86.09,35.77
81.41,81.17,86.09,35.77
81.41,81.17,86.09,35.77
87.3,80.67,89.97,58.67
87.3,80.67,89.97,58.67
87.3,80.67,89.97,58.67
87.3,80.67,89.97,58.67
88.84,84.39,89.11,50.63
88.84,84.39,89.11,50.63
88.84,84.39,89.11,50.63
88.84,84.39,89.11,50.63
85.24,82.89,81.54,39.39
85.24,82.89,81.54,39.39
85.24,82.89,81.54,39.39
85.24,82.89,81.54,39.39
83.4,86.06,70.08,25.26
83.4,86.06,70.08,25.26
83.4,86.06,70.08,25.26
83.4,86.06,70.08,25.26
84.18,87.46,70.78,17.87
84.18,87.46,70.78,17.87
84.18,87.46,70.78,17.87
84.18,87.46,70.78,17.87
81.17,86.09,48.85,16.65
81.17,86.09,48.85,16.65
81.17,86.09,48.85,16.65
81.17,86.09,48.85,16.65
80.67,89.97,31.44,17.45
80.67,89.97,31.44,17.45
80.67,89.97,31.44,17.45
80.67,89.97,31.44,17.45
84.39,89.11,30.87,23.62
84.39,89.11,30.87,23.62
84.39,89.11,30.87,23.62
84.39,89.11,30.87,23.62
82.89,81.54,26.21,36.02
82.89,81.54,26.21,36.02
82.89,81.54,26.21,36.02
82.89,81.54,26.21,36.02
86.06,70.08,25.43,54.06000000000001
86.06,70.08,25.43,54.06000000000001
86.06,70.08,25.43,54.06000000000001
86.06,70.08,25.43,54.06000000000001
87.46,70.78,23.530000000000005,72.87999999999998
87.46,70.78,23.530000000000005,72.87999999999998
87.46,70.78,23.530000000000005,72.87999999999998
87.46,70.78,23.530000000000005,72.87999999999998
86.09,48.85,35.77,69.06
86.09,48.85,35.77,69.06
86.09,48.85,35.77,69.06
86.09,48.85,35.77,69.06
89.97,31.44,58.67,63.33
89.97,31.44,58.67,63.33
89.97,31.44,58.67,63.33
89.97,31.44,58.67,63.33
89.11,30.87,50.63,55.68
89.11,30.87,50.63,55.68
89.11,30.87,50.63,55.68
89.11,30.87,50.63,55.68
81.54,26.21,39.39,43.88
81.54,26.21,39.39,43.88
81.54,26.21,39.39,43.88
81.54,26.21,39.39,43.88
70.08,25.43,25.26,38.5
70.08,25.43,25.26,38.5
70.08,25.43,25.26,38.5
70.08,25.43,25.26,38.5
70.78,23.530000000000005,17.87,33.16
70.78,23.530000000000005,17.87,33.16
70.78,23.530000000000005,17.87,33.16
70.78,23.530000000000005,17.87,33.16
48.85,35.77,16.65,30.23
48.85,35.77,16.65,30.23
48.85,35.77,16.65,30.23
48.85,35.77,16.65,30.23
31.44,58.67,17.45,23.49
31.44,58.67,17.45,23.49
31.44,58.67,17.45,23.49
31.44,58.67,17.45,23.49
30.87,50.63,23.62,15.33
30.87,50.63,23.62,15.33
30.87,50.63,23.62,15.33
30.87,50.63,23.62,15.33
26.21,39.39,36.02,10.62
26.21,39.39,36.02,10.62
26.21,39.39,36.02,10.62
26.21,39.39,36.02,10.62
25.43,25.26,54.06000000000001,15.97
25.43,25.26,54.06000000000001,15.97
25.43,25.26,54.06000000000001,15.97
25.43,25.26,54.06000000000001,15.97
23.530000000000005,17.87,72.87999999999998,21.87
23.530000000000005,17.87,72.87999999999998,21.87
23.530000000000005,17.87,72.87999999999998,21.87
23.530000000000005,17.87,72.87999999999998,21.87
35.77,16.65,69.06,37.99
35.77,16.65,69.06,37.99
35.77,16.65,69.06,37.99
35.77,16.65,69.06,37.99
58.67,17.45,63.33,42.67
58.67,17.45,63.33,42.67
58.67,17.45,63.33,42.67
58.67,17.45,63.33,42.67
50.63,23.62,55.68,38.87
50.63,23.62,55.68,38.87
50.63,23.62,55.68,38.87
50.63,23.62,55.68,38.87
39.39,36.02,43.88,30.67
39.39,36.02,43.88,30.67
39.39,36.02,43.88,30.67
39.39,36.02,43.88,30.67
25.26,54.06000000000001,38.5,24.27
25.26,54.06000000000001,38.5,24.27
25.26,54.06000000000001,38.5,24.27
25.26,54.06000000000001,38.5,24.27
17.87,72.87999999999998,33.16,31.48
17.87,72.87999999999998,33.16,31.48
17.87,72.87999999999998,33.16,31.48
17.87,72.87999999999998,33.16,31.48
16.65,69.06,30.23,30.98
16.65,69.06,30.23,30.98
16.65,69.06,30.23,30.98
16.65,69.06,30.23,30.98
17.45,63.33,23.49,23.18
17.45,63.33,23.49,23.18
17.45,63.33,23.49,23.18
17.45,63.33,23.49,23.18
23.62,55.68,15.33,35.51
23.62,55.68,15.33,35.51
23.62,55.68,15.33,35.51
23.62,55.68,15.33,35.51
36.02,43.88,10.62,63.87
36.02,43.88,10.62,63.87
36.02,43.88,10.62,63.87
36.02,43.88,10.62,63.87
54.06000000000001,38.5,15.97,89.79
54.06000000000001,38.5,15.97,89.79
54.06000000000001,38.5,15.97,89.79
54.06000000000001,38.5,15.97,89.79
72.87999999999998,33.16,21.87,95.83
72.87999999999998,33.16,21.87,95.83
72.87999999999998,33.16,21.87,95.83
72.87999999999998,33.16,21.87,95.83
69.06,30.23,37.99,93.3
69.06,30.23,37.99,93.3
69.06,30.23,37.99,93.3
69.06,30.23,37.99,93.3
63.33,23.49,42.67,97.05
63.33,23.49,42.67,97.05
63.33,23.49,42.67,97.05
63.33,23.49,42.67,97.05
55.68,15.33,38.87,99.19
55.68,15.33,38.87,99.19
55.68,15.33,38.87,99.19
55.68,15.33,38.87,99.19
43.88,10.62,30.67,94.02
43.88,10.62,30.67,94.02
43.88,10.62,30.67,94.02
43.88,10.62,30.67,94.02
38.5,15.97,24.27,90.61
38.5,15.97,24.27,90.61
38.5,15.97,24.27,90.61
38.5,15.97,24.27,90.61
33.16,21.87,31.48,97.62000000000002
33.16,21.87,31.48,97.62000000000002
33.16,21.87,31.48,97.62000000000002
33.16,21.87,31.48,97.62000000000002
30.23,37.99,30.98,91.18
30.23,37.99,30.98,91.18
30.23,37.99,30.98,91.18
30.23,37.99,30.98,91.18
23.49,42.67,23.18,85.24
23.49,42.67,23.18,85.24
23.49,42.67,23.18,85.24
23.49,42.67,23.18,85.24
15.33,38.87,35.51,80.32
15.33,38.87,35.51,80.32
15.33,38.87,35.51,80.32
15.33,38.87,35.51,80.32
10.62,30.67,63.87,72.34
10.62,30.67,63.87,72.34
10.62,30.67,63.87,72.34
10.62,30.67,63.87,72.34
15.97,24.27,89.79,73.1
15.97,24.27,89.79,73.1
15.97,24.27,89.79,73.1
15.97,24.27,89.79,73.1
21.87,31.48,95.83,83.02
21.87,31.48,95.83,83.02
21.87,31.48,95.83,83.02
21.87,31.48,95.83,83.02
37.99,30.98,93.3,90.95
37.99,30.98,93.3,90.95
37.99,30.98,93.3,90.95
37.99,30.98,93.3,90.95
42.67,23.18,97.05,93.0
42.67,23.18,97.05,93.0
42.67,23.18,97.05,93.0
42.67,23.18,97.05,93.0
38.87,35.51,99.19,93.27
38.87,35.51,99.19,93.27
38.87,35.51,99.19,93.27
38.87,35.51,99.19,93.27
30.67,63.87,94.02,89.4
30.67,63.87,94.02,89.4
30.67,63.87,94.02,89.4
30.67,63.87,94.02,89.4
24.27,89.79,90.61,85.0
24.27,89.79,90.61,85.0
24.27,89.79,90.61,85.0
24.27,89.79,90.61,85.0
31.48,95.83,97.62000000000002,82.32
31.48,95.83,97.62000000000002,82.32
31.48,95.83,97.62000000000002,82.32
31.48,95.83,97.62000000000002,82.32
30.98,93.3,91.18,80.33
30.98,93.3,91.18,80.33
30.98,93.3,91.18,80.33
30.98,93.3,91.18,80.33
23.18,97.05,85.24,77.54
23.18,97.05,85.24,77.54
23.18,97.05,85.24,77.54
23.18,97.05,85.24,77.54
35.51,99.19,80.32,78.19
35.51,99.19,80.32,78.19
35.51,99.19,80.32,78.19
35.51,99.19,80.32,78.19
63.87,94.02,72.34,85.06
63.87,94.02,72.34,85.06
63.87,94.02,72.34,85.06
63.87,94.02,72.34,85.06
89.79,90.61,73.1,93.78
89.79,90.61,73.1,93.78
89.79,90.61,73.1,93.78
89.79,90.61,73.1,93.78
95.83,97.62000000000002,83.02,100.04
95.83,97.62000000000002,83.02,100.04
95.83,97.62000000000002,83.02,100.04
95.83,97.62000000000002,83.02,100.04
93.3,91.18,90.95,100.46
93.3,91.18,90.95,100.46
93.3,91.18,90.95,100.46
93.3,91.18,90.95,100.46
97.05,85.24,93.0,111.62000000000002
97.05,85.24,93.0,111.62000000000002
97.05,85.24,93.0,111.62000000000002
97.05,85.24,93.0,111.62000000000002
99.19,80.32,93.27,109.66
99.19,80.32,93.27,109.66
99.19,80.32,93.27,109.66
99.19,80.32,93.27,109.66
94.02,72.34,89.4,98.52
94.02,72.34,89.4,98.52
94.02,72.34,89.4,98.52
94.02,72.34,89.4,98.52
90.61,73.1,85.0,91.32
90.61,73.1,85.0,91.32
90.61,73.1,85.0,91.32
90.61,73.1,85.0,91.32
97.62000000000002,83.02,82.32,92.68
97.62000000000002,83.02,82.32,92.68
97.62000000000002,83.02,82.32,92.68
97.62000000000002,83.02,82.32,92.68
91.18,90.95,80.33,88.16
91.18,90.95,80.33,88.16
91.18,90.95,80.33,88.16
91.18,90.95,80.33,88.16
85.24,93.0,77.54,80.82
85.24,93.0,77.54,80.82
85.24,93.0,77.54,80.82
85.24,93.0,77.54,80.82
80.32,93.27,78.19,70.9
80.32,93.27,78.19,70.9
80.32,93.27,78.19,70.9
80.32,93.27,78.19,70.9
72.34,89.4,85.06,69.35
72.34,89.4,85.06,69.35
72.34,89.4,85.06,69.35
72.34,89.4,85.06,69.35
73.1,85.0,93.78,68.94
73.1,85.0,93.78,68.94
73.1,85.0,93.78,68.94
73.1,85.0,93.78,68.94
83.02,82.32,100.04,69.17
83.02,82.32,100.04,69.17
83.02,82.32,100.04,69.17
83.02,82.32,100.04,69.17
90.95,80.33,100.46,72.5
90.95,80.33,100.46,72.5
90.95,80.33,100.46,72.5
90.95,80.33,100.46,72.5
93.0,77.54,111.62000000000002,86.81
93.0,77.54,111.62000000000002,86.81
93.0,77.54,111.62000000000002,86.81
93.0,77.54,111.62000000000002,86.81
93.27,78.19,109.66,88.3
93.27,78.19,109.66,88.3
93.27,78.19,109.66,88.3
93.27,78.19,109.66,88.3
89.4,85.06,98.52,75.37000000000002
89.4,85.06,98.52,75.37000000000002
89.4,85.06,98.52,75.37000000000002
89.4,85.06,98.52,75.37000000000002
85.0,93.78,91.32,69.25
85.0,93.78,91.32,69.25
85.0,93.78,91.32,69.25
85.0,93.78,91.32,69.25
82.32,100.04,92.68,68.85
82.32,100.04,92.68,68.85
82.32,100.04,92.68,68.85
82.32,100.04,92.68,68.85
80.33,100.46,88.16,69.12999999999998
80.33,100.46,88.16,69.12999999999998
80.33,100.46,88.16,69.12999999999998
80.33,100.46,88.16,69.12999999999998
77.54,111.62000000000002,80.82,69.35
77.54,111.62000000000002,80.82,69.35
77.54,111.62000000000002,80.82,69.35
77.54,111.62000000000002,80.82,69.35
78.19,109.66,70.9,69.96
78.19,109.66,70.9,69.96
78.19,109.66,70.9,69.96
78.19,109.66,70.9,69.96
85.06,98.52,69.35,82.25
85.06,98.52,69.35,82.25
85.06,98.52,69.35,82.25
85.06,98.52,69.35,82.25
93.78,91.32,68.94,91.22
93.78,91.32,68.94,91.22
93.78,91.32,68.94,91.22
93.78,91.32,68.94,91.22
100.04,92.68,69.17,96.61
100.04,92.68,69.17,96.61
100.04,92.68,69.17,96.61
100.04,92.68,69.17,96.61
100.46,88.16,72.5,98.42
100.46,88.16,72.5,98.42
100.46,88.16,72.5,98.42
100.46,88.16,72.5,98.42
111.62000000000002,80.82,86.81,91.77
111.62000000000002,80.82,86.81,91.77
111.62000000000002,80.82,86.81,91.77
111.62000000000002,80.82,86.81,91.77
109.66,70.9,88.3,86.72
109.66,70.9,88.3,86.72
109.66,70.9,88.3,86.72
109.66,70.9,88.3,86.72
98.52,69.35,75.37000000000002,86.62999999999998
98.52,69.35,75.37000000000002,86.62999999999998
98.52,69.35,75.37000000000002,86.62999999999998
98.52,69.35,75.37000000000002,86.62999999999998
91.32,68.94,69.25,80.95
91.32,68.94,69.25,80.95
91.32,68.94,69.25,80.95
91.32,68.94,69.25,80.95
92.68,69.17,68.85,62.57
92.68,69.17,68.85,62.57
92.68,69.17,68.85,62.57
92.68,69.17,68.85,62.57
88.16,72.5,69.12999999999998,63.81000000000001
88.16,72.5,69.12999999999998,63.81000000000001
88.16,72.5,69.12999999999998,63.81000000000001
88.16,72.5,69.12999999999998,63.81000000000001
80.82,86.81,69.35,54.51
80.82,86.81,69.35,54.51
80.82,86.81,69.35,54.51
80.82,86.81,69.35,54.51
70.9,88.3,69.96,48.86
70.9,88.3,69.96,48.86
70.9,88.3,69.96,48.86
70.9,88.3,69.96,48.86
69.35,75.37000000000002,82.25,51.84
69.35,75.37000000000002,82.25,51.84
69.35,75.37000000000002,82.25,51.84
69.35,75.37000000000002,82.25,51.84
68.94,69.25,91.22,55.17
68.94,69.25,91.22,55.17
68.94,69.25,91.22,55.17
68.94,69.25,91.22,55.17
69.17,68.85,96.61,65.89
69.17,68.85,96.61,65.89
69.17,68.85,96.61,65.89
69.17,68.85,96.61,65.89
72.5,69.12999999999998,98.42,70.31
72.5,69.12999999999998,98.42,70.31
72.5,69.12999999999998,98.42,70.31
72.5,69.12999999999998,98.42,70.31
86.81,69.35,91.77,79.65
86.81,69.35,91.77,79.65
86.81,69.35,91.77,79.65
86.81,69.35,91.77,79.65
88.3,69.96,86.72,83.09
88.3,69.96,86.72,83.09
88.3,69.96,86.72,83.09
88.3,69.96,86.72,83.09
75.37000000000002,82.25,86.62999999999998,79.19
75.37000000000002,82.25,86.62999999999998,79.19
75.37000000000002,82.25,86.62999999999998,79.19
75.37000000000002,82.25,86.62999999999998,79.19
69.25,91.22,80.95,72.37000000000002
69.25,91.22,80.95,72.37000000000002
69.25,91.22,80.95,72.37000000000002
69.25,91.22,80.95,72.37000000000002
68.85,96.61,62.57,79.31
68.85,96.61,62.57,79.31
68.85,96.61,62.57,79.31
68.85,96.61,62.57,79.31
69.12999999999998,98.42,63.81000000000001,76.15
69.12999999999998,98.42,63.81000000000001,76.15
69.12999999999998,98.42,63.81000000000001,76.15
69.12999999999998,98.42,63.81000000000001,76.15
69.35,91.77,54.51,78.1
69.35,91.77,54.51,78.1
69.35,91.77,54.51,78.1
69.35,91.77,54.51,78.1
69.96,86.72,48.86,82.46
69.96,86.72,48.86,82.46
69.96,86.72,48.86,82.46
69.96,86.72,48.86,82.46
82.25,86.62999999999998,51.84,91.54
82.25,86.62999999999998,51.84,91.54
82.25,86.62999999999998,51.84,91.54
82.25,86.62999999999998,51.84,91.54
91.22,80.95,55.17,98.64
91.22,80.95,55.17,98.64
91.22,80.95,55.17,98.64
91.22,80.95,55.17,98.64
96.61,62.57,65.89,103.24
96.61,62.57,65.89,103.24
96.61,62.57,65.89,103.24
96.61,62.57,65.89,103.24
98.42,63.81000000000001,70.31,105.23
98.42,63.81000000000001,70.31,105.23
98.42,63.81000000000001,70.31,105.23
98.42,63.81000000000001,70.31,105.23
91.77,54.51,79.65,105.07
91.77,54.51,79.65,105.07
91.77,54.51,79.65,105.07
91.77,54.51,79.65,105.07
86.72,48.86,83.09,99.51
86.72,48.86,83.09,99.51
86.72,48.86,83.09,99.51
86.72,48.86,83.09,99.51
86.62999999999998,51.84,79.19,98.34
86.62999999999998,51.84,79.19,98.34
86.62999999999998,51.84,79.19,98.34
86.62999999999998,51.84,79.19,98.34
80.95,55.17,72.37000000000002,90.87000000000002
80.95,55.17,72.37000000000002,90.87000000000002
80.95,55.17,72.37000000000002,90.87000000000002
80.95,55.17,72.37000000000002,90.87000000000002
62.57,65.89,79.31,99.71
62.57,65.89,79.31,99.71
62.57,65.89,79.31,99.71
62.57,65.89,79.31,99.71
63.81000000000001,70.31,76.15,91.45
63.81000000000001,70.31,76.15,91.45
63.81000000000001,70.31,76.15,91.45
63.81000000000001,70.31,76.15,91.45
54.51,79.65,78.1,89.79
54.51,79.65,78.1,89.79
54.51,79.65,78.1,89.79
54.51,79.65,78.1,89.79
48.86,83.09,82.46,88.04
48.86,83.09,82.46,88.04
48.86,83.09,82.46,88.04
48.86,83.09,82.46,88.04
51.84,79.19,91.54,89.99
51.84,79.19,91.54,89.99
51.84,79.19,91.54,89.99
51.84,79.19,91.54,89.99
55.17,72.37000000000002,98.64,92.23
55.17,72.37000000000002,98.64,92.23
55.17,72.37000000000002,98.64,92.23
55.17,72.37000000000002,98.64,92.23
65.89,79.31,103.24,101.48
65.89,79.31,103.24,101.48
65.89,79.31,103.24,101.48
65.89,79.31,103.24,101.48
70.31,76.15,105.23,117.18
70.31,76.15,105.23,117.18
70.31,76.15,105.23,117.18
70.31,76.15,105.23,117.18
79.65,78.1,105.07,127.23
79.65,78.1,105.07,127.23
79.65,78.1,105.07,127.23
79.65,78.1,105.07,127.23
83.09,82.46,99.51,114.12999999999998
83.09,82.46,99.51,114.12999999999998
83.09,82.46,99.51,114.12999999999998
83.09,82.46,99.51,114.12999999999998
79.19,91.54,98.34,103.19
79.19,91.54,98.34,103.19
79.19,91.54,98.34,103.19
79.19,91.54,98.34,103.19
72.37000000000002,98.64,90.87000000000002,93.37000000000002
72.37000000000002,98.64,90.87000000000002,93.37000000000002
72.37000000000002,98.64,90.87000000000002,93.37000000000002
72.37000000000002,98.64,90.87000000000002,93.37000000000002
79.31,103.24,99.71,89.76
79.31,103.24,99.71,89.76
79.31,103.24,99.71,89.76
79.31,103.24,99.71,89.76
76.15,105.23,91.45,89.6
76.15,105.23,91.45,89.6
76.15,105.23,91.45,89.6
76.15,105.23,91.45,89.6
78.1,105.07,89.79,95.27
78.1,105.07,89.79,95.27
78.1,105.07,89.79,95.27
78.1,105.07,89.79,95.27
82.46,99.51,88.04,95.87999999999998
82.46,99.51,88.04,95.87999999999998
82.46,99.51,88.04,95.87999999999998
82.46,99.51,88.04,95.87999999999998
91.54,98.34,89.99,103.1
91.54,98.34,89.99,103.1
91.54,98.34,89.99,103.1
91.54,98.34,89.99,103.1
98.64,90.87000000000002,92.23,113.25
98.64,90.87000000000002,92.23,113.25
98.64,90.87000000000002,92.23,113.25
98.64,90.87000000000002,92.23,113.25
103.24,99.71,101.48,123.95
103.24,99.71,101.48,123.95
103.24,99.71,101.48,123.95
103.24,99.71,101.48,123.95
105.23,91.45,117.18,125.04
105.23,91.45,117.18,125.04
105.23,91.45,117.18,125.04
105.23,91.45,117.18,125.04
105.07,89.79,127.23,158.14
105.07,89.79,127.23,158.14
105.07,89.79,127.23,158.14
105.07,89.79,127.23,158.14
99.51,88.04,114.12999999999998,147.79
99.51,88.04,114.12999999999998,147.79
99.51,88.04,114.12999999999998,147.79
99.51,88.04,114.12999999999998,147.79
98.34,89.99,103.19,121.08
98.34,89.99,103.19,121.08
98.34,89.99,103.19,121.08
98.34,89.99,103.19,121.08
90.87000000000002,92.23,93.37000000000002,104.75
90.87000000000002,92.23,93.37000000000002,104.75
90.87000000000002,92.23,93.37000000000002,104.75
90.87000000000002,92.23,93.37000000000002,104.75
99.71,101.48,89.76,104.92
99.71,101.48,89.76,104.92
99.71,101.48,89.76,104.92
99.71,101.48,89.76,104.92
91.45,117.18,89.6,98.01
91.45,117.18,89.6,98.01
91.45,117.18,89.6,98.01
91.45,117.18,89.6,98.01
89.79,127.23,95.27,87.53
89.79,127.23,95.27,87.53
89.79,127.23,95.27,87.53
89.79,127.23,95.27,87.53
88.04,114.12999999999998,95.87999999999998,85.54
88.04,114.12999999999998,95.87999999999998,85.54
88.04,114.12999999999998,95.87999999999998,85.54
88.04,114.12999999999998,95.87999999999998,85.54
89.99,103.19,103.1,82.1
89.99,103.19,103.1,82.1
89.99,103.19,103.1,82.1
89.99,103.19,103.1,82.1
92.23,93.37000000000002,113.25,82.36
92.23,93.37000000000002,113.25,82.36
92.23,93.37000000000002,113.25,82.36
92.23,93.37000000000002,113.25,82.36
101.48,89.76,123.95,84.34
101.48,89.76,123.95,84.34
101.48,89.76,123.95,84.34
101.48,89.76,123.95,84.34
117.18,89.6,125.04,90.5
117.18,89.6,125.04,90.5
117.18,89.6,125.04,90.5
117.18,89.6,125.04,90.5
127.23,95.27,158.14,99.64
127.23,95.27,158.14,99.64
127.23,95.27,158.14,99.64
127.23,95.27,158.14,99.64
114.12999999999998,95.87999999999998,147.79,95.39
114.12999999999998,95.87999999999998,147.79,95.39
114.12999999999998,95.87999999999998,147.79,95.39
114.12999999999998,95.87999999999998,147.79,95.39
103.19,103.1,121.08,85.93
103.19,103.1,121.08,85.93
103.19,103.1,121.08,85.93
103.19,103.1,121.08,85.93
93.37000000000002,113.25,104.75,79.29
93.37000000000002,113.25,104.75,79.29
93.37000000000002,113.25,104.75,79.29
93.37000000000002,113.25,104.75,79.29
89.76,123.95,104.92,76.15
89.76,123.95,104.92,76.15
89.76,123.95,104.92,76.15
89.76,123.95,104.92,76.15
89.6,125.04,98.01,73.04
89.6,125.04,98.01,73.04
89.6,125.04,98.01,73.04
89.6,125.04,98.01,73.04
95.27,158.14,87.53,73.02
95.27,158.14,87.53,73.02
95.27,158.14,87.53,73.02
95.27,158.14,87.53,73.02
95.87999999999998,147.79,85.54,75.74
95.87999999999998,147.79,85.54,75.74
95.87999999999998,147.79,85.54,75.74
95.87999999999998,147.79,85.54,75.74
103.1,121.08,82.1,87.29
103.1,121.08,82.1,87.29
103.1,121.08,82.1,87.29
103.1,121.08,82.1,87.29
113.25,104.75,82.36,99.99
113.25,104.75,82.36,99.99
113.25,104.75,82.36,99.99
113.25,104.75,82.36,99.99
123.95,104.92,84.34,104.97
123.95,104.92,84.34,104.97
123.95,104.92,84.34,104.97
123.95,104.92,84.34,104.97
125.04,98.01,90.5,105.77
125.04,98.01,90.5,105.77
125.04,98.01,90.5,105.77
125.04,98.01,90.5,105.77
158.14,87.53,99.64,105.27
158.14,87.53,99.64,105.27
158.14,87.53,99.64,105.27
158.14,87.53,99.64,105.27
147.79,85.54,95.39,106.55
147.79,85.54,95.39,106.55
147.79,85.54,95.39,106.55
147.79,85.54,95.39,106.55
121.08,82.1,85.93,104.84
121.08,82.1,85.93,104.84
121.08,82.1,85.93,104.84
121.08,82.1,85.93,104.84
104.75,82.36,79.29,103.87000000000002
104.75,82.36,79.29,103.87000000000002
104.75,82.36,79.29,103.87000000000002
104.75,82.36,79.29,103.87000000000002
104.92,84.34,76.15,100.7
104.92,84.34,76.15,100.7
104.92,84.34,76.15,100.7
104.92,84.34,76.15,100.7
98.01,90.5,73.04,85.47
98.01,90.5,73.04,85.47
98.01,90.5,73.04,85.47
98.01,90.5,73.04,85.47
87.53,99.64,73.02,81.51
87.53,99.64,73.02,81.51
87.53,99.64,73.02,81.51
87.53,99.64,73.02,81.51
85.54,95.39,75.74,76.61
85.54,95.39,75.74,76.61
85.54,95.39,75.74,76.61
85.54,95.39,75.74,76.61
82.1,85.93,87.29,75.15
82.1,85.93,87.29,75.15
82.1,85.93,87.29,75.15
82.1,85.93,87.29,75.15
82.36,79.29,99.99,77.4
82.36,79.29,99.99,77.4
82.36,79.29,99.99,77.4
82.36,79.29,99.99,77.4
84.34,76.15,104.97,83.7
84.34,76.15,104.97,83.7
84.34,76.15,104.97,83.7
84.34,76.15,104.97,83.7
90.5,73.04,105.77,95.45
90.5,73.04,105.77,95.45
90.5,73.04,105.77,95.45
90.5,73.04,105.77,95.45
99.64,73.02,105.27,105.97
